06.02.2016	8.648
07.02.2016	9.105
08.02.2016	7.624
09.02.2016	6.013
10.02.2016	8.827
11.02.2016	10.046
12.02.2016	10.38
13.02.2016	8.565
14.02.2016	6.451
15.02.2016	9.332
16.02.2016	10.618
17.02.2016	9.471
18.02.2016	8.634
19.02.2016	8.489
20.02.2016	9.74
21.02.2016	4.12
22.02.2016	4.563
23.02.2016	6.05
24.02.2016	9.245
25.02.2016	7.596
26.02.2016	8.659
27.02.2016	8.952
28.02.2016	8.229
29.02.2016	7.821
01.03.2016	8.239
02.03.2016	6.453
03.03.2016	10.078
04.03.2016	10.293
05.03.2016	9.109
06.03.2016	10.586
07.03.2016	10.016
08.03.2016	9.996
09.03.2016	9.377
10.03.2016	8.639
11.03.2016	6.505
12.03.2016	7.18
13.03.2016	5.855
14.03.2016	6.721
15.03.2016	8.394
16.03.2016	8.767
17.03.2016	8.236
18.03.2016	6.615
19.03.2016	6.338
20.03.2016	5.369
21.03.2016	5.364
22.03.2016	6.279
23.03.2016	5.796
24.03.2016	5.408
25.03.2016	6.404
26.03.2016	5.578
27.03.2016	5.677
28.03.2016	6.602
29.03.2016	4.002
30.03.2016	3.142
31.03.2016	4.066
01.04.2016	3.233
02.04.2016	3.504
03.04.2016	3.424
04.04.2016	2.911
05.04.2016	4.214
06.04.2016	3.356
07.04.2016	4.607
08.04.2016	6.382
09.04.2016	6.294
10.04.2016	4.13
11.04.2016	3.798
12.04.2016	2.908
13.04.2016	2.923
14.04.2016	3.486
15.04.2016	2.891
16.04.2016	3.089
17.04.2016	3.512
18.04.2016	5.516
19.04.2016	4.91
20.04.2016	3.411
21.04.2016	3.663
22.04.2016	1.302
23.04.2016	2.863
24.04.2016	4.99
25.04.2016	5.994
26.04.2016	5.699
27.04.2016	5.941
28.04.2016	6.112
29.04.2016	4.77
30.04.2016	4.559
01.05.2016	5.224
02.05.2016	3.298
03.05.2016	3.48
04.05.2016	3.333
05.05.2016	2.672
06.05.2016	3.078
07.05.2016	1.383
08.05.2016	1.839
09.05.2016	0.836
10.05.2016	0.76
11.05.2016	1.449
12.05.2016	1.681
13.05.2016	2.569
14.05.2016	1.851
15.05.2016	2.899
16.05.2016	3.774
17.05.2016	2.418
18.05.2016	2.96
19.05.2016	3.132
20.05.2016	2.8
21.05.2016	1.682
22.05.2016	1.207
23.05.2016	3.217
24.05.2016	2.455
25.05.2016	2.381
26.05.2016	2.325
27.05.2016	0.945
28.05.2016	1.122
29.05.2016	2.08
30.05.2016	1.135
31.05.2016	1.43
01.06.2016	1.714
02.06.2016	1.315
03.06.2016	1.079
04.06.2016	1.459
05.06.2016	1.018
06.06.2016	0.882
07.06.2016	1.273
08.06.2016	1.349
09.06.2016	0.777
10.06.2016	1.387
11.06.2016	0.808
12.06.2016	0.771
13.06.2016	0.737
14.06.2016	0.923
15.06.2016	1.271
16.06.2016	1.293
17.06.2016	1.576
18.06.2016	1.039
19.06.2016	1.356
20.06.2016	2.008
21.06.2016	1.177
22.06.2016	0.891
23.06.2016	0.817
24.06.2016	0.618
25.06.2016	0.627
26.06.2016	1.048
27.06.2016	0.716
28.06.2016	1.213
29.06.2016	0.704
30.06.2016	0.724
01.07.2016	0.674
02.07.2016	0.986
03.07.2016	0.72
04.07.2016	0.711
05.07.2016	1.043
06.07.2016	0.595
07.07.2016	0.659
08.07.2016	0.946
09.07.2016	0.648
10.07.2016	0.972
11.07.2016	0.584
12.07.2016	1.124
13.07.2016	0.723
14.07.2016	0.619
15.07.2016	0.618
16.07.2016	0.654
17.07.2016	0.852
18.07.2016	0.689
19.07.2016	0.772
20.07.2016	0.813
21.07.2016	0.62
22.07.2016	0.677
23.07.2016	0.643
24.07.2016	0.925
25.07.2016	0.684
26.07.2016	0.819
27.07.2016	0.858
28.07.2016	0.611
29.07.2016	1.028
30.07.2016	1.156
31.07.2016	0.677
01.08.2016	0.685
02.08.2016	1.133
03.08.2016	1.184
04.08.2016	0.599
05.08.2016	0.599
06.08.2016	0.673
07.08.2016	0.682
08.08.2016	0.485
09.08.2016	0.861
10.08.2016	0.494
11.08.2016	0.694
12.08.2016	0.684
13.08.2016	0.619
14.08.2016	1.144
15.08.2016	0.594
16.08.2016	0.831
17.08.2016	0.343
17.08.2016	0.343
18.08.2016	0.619
19.08.2016	0.303
20.08.2016	0.695
21.08.2016	0.317
22.08.2016	0.675
23.08.2016	0.756
24.08.2016	0.344
25.08.2016	0.633
26.08.2016	0.316
27.08.2016	0.673
28.08.2016	1.076
29.08.2016	0.323
31.08.2016	0.37
01.09.2016	0.64
02.09.2016	0.636
03.09.2016	0.802
04.09.2016	0.71
05.09.2016	0.628
06.09.2016	0.718
07.09.2016	0.801
08.09.2016	0.68
09.09.2016	0.638
10.09.2016	0.61
11.09.2016	0.807
12.09.2016	0.64
13.09.2016	0.734
14.09.2016	0.351
15.09.2016	0.664
16.09.2016	0.73
17.09.2016	0.631
18.09.2016	0.891
19.09.2016	0.621
20.09.2016	0.909
21.09.2016	0.367
22.09.2016	0.684
23.09.2016	0.709
24.09.2016	0.623
25.09.2016	1.177
26.09.2016	0.62
27.09.2016	0.764
28.09.2016	0.701
29.09.2016	0.839
30.09.2016	0.763
01.10.2016	0.636
02.10.2016	1.04
03.10.2016	0.639
04.10.2016	0.837
05.10.2016	0.932
06.10.2016	5.961
07.10.2016	4.554
08.10.2016	4.414
09.10.2016	4.868
10.10.2016	5.928
11.10.2016	5.363
12.10.2016	5.627
13.10.2016	5.497
14.10.2016	4.902
15.10.2016	3.596
16.10.2016	3.209
17.10.2016	2.908
18.10.2016	2.741
19.10.2016	4.198
20.10.2016	4.886
21.10.2016	5.081
22.10.2016	6.716
23.10.2016	4.646
24.10.2016	4.131
25.10.2016	2.554
26.10.2016	2.274
27.10.2016	3.438
28.10.2016	5.402
29.10.2016	5.1
30.10.2016	4.447
31.10.2016	5.468
01.11.2016	5.432
02.11.2016	4.517
03.11.2016	4.899
04.11.2016	5.916
05.11.2016	3.6
06.11.2016	5.942
07.11.2016	8.114
08.11.2016	10.215
09.11.2016	9.927
10.11.2016	8.043
11.11.2016	7.208
12.11.2016	9.624
13.11.2016	7.557
14.11.2016	6.993
15.11.2016	8.109
16.11.2016	8.1
17.11.2016	5.585
18.11.2016	5.074
19.11.2016	6.71
20.11.2016	6.47
21.11.2016	5.842
22.11.2016	5.09
23.11.2016	5.65
24.11.2016	5.764
25.11.2016	6.253
26.11.2016	6.407
27.11.2016	5.507
28.11.2016	8.162
29.11.2016	10.898
30.11.2016	11.121
01.12.2016	9.961
02.12.2016	9.762
03.12.2016	9.118
04.12.2016	9.766
05.12.2016	9.463
06.12.2016	9.749
07.12.2016	10.11
08.12.2016	10.88
09.12.2016	11.491
10.12.2016	11.164
11.12.2016	10.25
12.12.2016	10.207
13.12.2016	10.394
14.12.2016	10.405
15.12.2016	10.693
16.12.2016	9.837
17.12.2016	10.778
18.12.2016	10.412
19.12.2016	9.513
20.12.2016	9.832
21.12.2016	10.439
22.12.2016	10.374
23.12.2016	9.198
24.12.2016	9.076
25.12.2016	5.732
26.12.2016	8.864
27.12.2016	10.078
28.12.2016	10.022
29.12.2016	11.436
30.12.2016	11.32
31.12.2016	11.604
01.01.2017	11.395
02.01.2017	11.965
03.01.2017	11.591
04.01.2017	12.135
05.01.2017	11.546
06.01.2017	13.314
07.01.2017	14.337
08.01.2017	10.873
09.01.2017	11.871
10.01.2017	11.808
11.01.2017	11.46
12.01.2017	9.805
13.01.2017	11.105
14.01.2017	11.939
15.01.2017	13.007
16.01.2017	13.027
17.01.2017	15.692
18.01.2017	15.485
19.01.2017	14.685
20.01.2017	15.05
21.01.2017	13.578
22.01.2017	13.233
23.01.2017	13.156
24.01.2017	14.676
25.01.2017	14.376
26.01.2017	14.373
27.01.2017	13.667
28.01.2017	12.024
29.01.2017	11.394
30.01.2017	10.739
31.01.2017	9.28
01.02.2017	6.843
02.02.2017	8.528
03.02.2017	7.328
04.02.2017	9.654
05.02.2017	11.761
06.02.2017	9.094
07.02.2017	8.514
08.02.2017	7.935
09.02.2017	9.871
10.02.2017	11.685
11.02.2017	9.833
12.02.2017	7.469
13.02.2017	11.391
14.02.2017	10.695
15.02.2017	9.838
16.02.2017	8.315
17.02.2017	8.351
18.02.2017	10.433
19.02.2017	9.433
20.02.2017	7.83
21.02.2017	5.037
22.02.2017	4.48
23.02.2017	3.879
24.02.2017	5.937
25.02.2017	8.515
26.02.2017	8.597
27.02.2017	5.405
28.02.2017	6.764
01.03.2017	7.633
02.03.2017	6.224
03.03.2017	7.53
04.03.2017	7.173
05.03.2017	7.01
06.03.2017	8.526
07.03.2017	9.513
08.03.2017	8.345
09.03.2017	5.026
10.03.2017	5.328
11.03.2017	6.099
12.03.2017	4.505
13.03.2017	4.877
14.03.2017	5.845
15.03.2017	4.664
16.03.2017	5.086
17.03.2017	3.343
18.03.2017	4.485
19.03.2017	3.098
20.03.2017	3.778
21.03.2017	4.449
22.03.2017	5.183
23.03.2017	5.024
24.03.2017	4.331
25.03.2017	4.407
26.03.2017	4.773
27.03.2017	4.161
